sku,prev_abc_class,prev_rank,curr_abc_class,curr_rank,period_type,prev_period,curr_period,class_change,rank_delta,movement_direction
091016,A,45,C,1194,quarterly,2023-Q2,2023-Q3,A->C,-1149,down
171127,B,1206,B,515,quarterly,2023-Q2,2023-Q3,B->B,691,stable
161122,B,1204,B,548,quarterly,2023-Q2,2023-Q3,B->B,656,stable
209021,B,1126,B,494,quarterly,2023-Q2,2023-Q3,B->B,632,stable
091015,B,1170,B,545,quarterly,2023-Q2,2023-Q3,B->B,625,stable
174096,B,1212,B,587,quarterly,2023-Q2,2023-Q3,B->B,625,stable
087035,B,1168,B,561,quarterly,2023-Q2,2023-Q3,B->B,607,stable
083123,B,1073,B,478,quarterly,2023-Q2,2023-Q3,B->B,595,stable
107084,B,1047,B,486,quarterly,2023-Q2,2023-Q3,B->B,561,stable
142006,B,1032,B,488,quarterly,2023-Q2,2023-Q3,B->B,544,stable
033019,B,1020,B,482,quarterly,2023-Q2,2023-Q3,B->B,538,stable
204087,B,1017,B,491,quarterly,2023-Q2,2023-Q3,B->B,526,stable
016005,B,989,B,467,quarterly,2023-Q2,2023-Q3,B->B,522,stable
042010,B,969,B,470,quarterly,2023-Q2,2023-Q3,B->B,499,stable
084005,B,1025,B,529,quarterly,2023-Q2,2023-Q3,B->B,496,stable
102174,B,998,B,506,quarterly,2023-Q2,2023-Q3,B->B,492,stable
131068,B,1000,B,601,quarterly,2023-Q2,2023-Q3,B->B,399,stable
083134,B,971,B,606,quarterly,2023-Q2,2023-Q3,B->B,365,stable
086114,B,1165,B,832,quarterly,2023-Q2,2023-Q3,B->B,333,stable
122155,B,976,B,667,quarterly,2023-Q2,2023-Q3,B->B,309,stable
114011,B,961,B,664,quarterly,2023-Q2,2023-Q3,B->B,297,stable
016008,A,433,A,137,quarterly,2023-Q2,2023-Q3,A->A,296,stable
034043,A,458,A,164,quarterly,2023-Q2,2023-Q3,A->A,294,stable
106031,B,1028,B,740,quarterly,2023-Q2,2023-Q3,B->B,288,stable
036006,B,1140,B,854,quarterly,2023-Q2,2023-Q3,B->B,286,stable
146027,A,467,A,187,quarterly,2023-Q2,2023-Q3,A->A,280,stable
124233,A,352,A,74,quarterly,2023-Q2,2023-Q3,A->A,278,stable
075010,A,440,A,177,quarterly,2023-Q2,2023-Q3,A->A,263,stable
172078,B,1208,B,947,quarterly,2023-Q2,2023-Q3,B->B,261,stable
023065,A,407,A,159,quarterly,2023-Q2,2023-Q3,A->A,248,stable
084027,B,1075,B,831,quarterly,2023-Q2,2023-Q3,B->B,244,stable
084447,B,1101,B,859,quarterly,2023-Q2,2023-Q3,B->B,242,stable
011105,A,256,A,17,quarterly,2023-Q2,2023-Q3,A->A,239,stable
031033,A,391,A,155,quarterly,2023-Q2,2023-Q3,A->A,236,stable
022038,A,405,A,180,quarterly,2023-Q2,2023-Q3,A->A,225,stable
124201,B,1013,B,791,quarterly,2023-Q2,2023-Q3,B->B,222,stable
091000,A,466,A,247,quarterly,2023-Q2,2023-Q3,A->A,219,stable
022134,B,1060,B,841,quarterly,2023-Q2,2023-Q3,B->B,219,stable
021206,A,456,A,238,quarterly,2023-Q2,2023-Q3,A->A,218,stable
083116,A,328,A,111,quarterly,2023-Q2,2023-Q3,A->A,217,stable
012037,A,366,A,153,quarterly,2023-Q2,2023-Q3,A->A,213,stable
202049,A,439,A,227,quarterly,2023-Q2,2023-Q3,A->A,212,stable
103074,B,948,B,737,quarterly,2023-Q2,2023-Q3,B->B,211,stable
031118,A,386,A,178,quarterly,2023-Q2,2023-Q3,A->A,208,stable
087002,A,294,A,88,quarterly,2023-Q2,2023-Q3,A->A,206,stable
086141,B,717,B,512,quarterly,2023-Q2,2023-Q3,B->B,205,stable
072008,B,806,B,603,quarterly,2023-Q2,2023-Q3,B->B,203,stable
114010,B,943,B,742,quarterly,2023-Q2,2023-Q3,B->B,201,stable
072027,B,817,B,621,quarterly,2023-Q2,2023-Q3,B->B,196,stable
084026,A,428,A,234,quarterly,2023-Q2,2023-Q3,A->A,194,stable
115141,B,937,B,744,quarterly,2023-Q2,2023-Q3,B->B,193,stable
102198,B,910,B,724,quarterly,2023-Q2,2023-Q3,B->B,186,stable
031034,A,216,A,31,quarterly,2023-Q2,2023-Q3,A->A,185,stable
102175,B,1045,B,860,quarterly,2023-Q2,2023-Q3,B->B,185,stable
102199,B,911,B,728,quarterly,2023-Q2,2023-Q3,B->B,183,stable
051254,C,1338,C,1155,quarterly,2023-Q2,2023-Q3,C->C,183,stable
129053,B,928,B,746,quarterly,2023-Q2,2023-Q3,B->B,182,stable
051217,C,1329,C,1150,quarterly,2023-Q2,2023-Q3,C->C,179,stable
051218,C,1330,C,1151,quarterly,2023-Q2,2023-Q3,C->C,179,stable
174009,C,1498,C,1319,quarterly,2023-Q2,2023-Q3,C->C,179,stable
049004,B,874,B,696,quarterly,2023-Q2,2023-Q3,B->B,178,stable
103121,B,875,B,697,quarterly,2023-Q2,2023-Q3,B->B,178,stable
1004309,C,1409,C,1231,quarterly,2023-Q2,2023-Q3,C->C,178,stable
1004310,C,1410,C,1232,quarterly,2023-Q2,2023-Q3,C->C,178,stable
991003,C,1537,C,1359,quarterly,2023-Q2,2023-Q3,C->C,178,stable
991006,C,1538,C,1360,quarterly,2023-Q2,2023-Q3,C->C,178,stable
991025,C,1539,C,1361,quarterly,2023-Q2,2023-Q3,C->C,178,stable
015155,B,895,B,718,quarterly,2023-Q2,2023-Q3,B->B,177,stable
096041,C,1406,C,1229,quarterly,2023-Q2,2023-Q3,C->C,177,stable
184126,C,1517,C,1341,quarterly,2023-Q2,2023-Q3,C->C,176,stable
086082,B,909,B,734,quarterly,2023-Q2,2023-Q3,B->B,175,stable
049013,C,1306,C,1131,quarterly,2023-Q2,2023-Q3,C->C,175,stable
181155,C,1506,C,1331,quarterly,2023-Q2,2023-Q3,C->C,175,stable
181156,C,1507,C,1332,quarterly,2023-Q2,2023-Q3,C->C,175,stable
181157,C,1508,C,1333,quarterly,2023-Q2,2023-Q3,C->C,175,stable
181159,C,1509,C,1334,quarterly,2023-Q2,2023-Q3,C->C,175,stable
181160,C,1510,C,1335,quarterly,2023-Q2,2023-Q3,C->C,175,stable
046027,C,1304,C,1130,quarterly,2023-Q2,2023-Q3,C->C,174,stable
049040,C,1309,C,1135,quarterly,2023-Q2,2023-Q3,C->C,174,stable
201111,C,1524,C,1350,quarterly,2023-Q2,2023-Q3,C->C,174,stable
051172,C,1319,C,1146,quarterly,2023-Q2,2023-Q3,C->C,173,stable
201000,C,1522,C,1349,quarterly,2023-Q2,2023-Q3,C->C,173,stable
124115,A,383,A,211,quarterly,2023-Q2,2023-Q3,A->A,172,stable
091198,C,1375,C,1203,quarterly,2023-Q2,2023-Q3,C->C,172,stable
092017,C,1379,C,1207,quarterly,2023-Q2,2023-Q3,C->C,172,stable
092069,C,1383,C,1212,quarterly,2023-Q2,2023-Q3,C->C,171,stable
092132,C,1387,C,1216,quarterly,2023-Q2,2023-Q3,C->C,171,stable
093082,C,1392,C,1222,quarterly,2023-Q2,2023-Q3,C->C,170,stable
161136,C,1477,C,1307,quarterly,2023-Q2,2023-Q3,C->C,170,stable
161145,C,1478,C,1308,quarterly,2023-Q2,2023-Q3,C->C,170,stable
071115,A,258,A,90,quarterly,2023-Q2,2023-Q3,A->A,168,stable
133094,B,790,B,622,quarterly,2023-Q2,2023-Q3,B->B,168,stable
145039,B,1035,B,867,quarterly,2023-Q2,2023-Q3,B->B,168,stable
044083,C,1294,C,1126,quarterly,2023-Q2,2023-Q3,C->C,168,stable
091046,C,1364,C,1196,quarterly,2023-Q2,2023-Q3,C->C,168,stable
074035,A,523,A,356,quarterly,2023-Q2,2023-Q3,A->A,167,stable
143028,B,656,B,489,quarterly,2023-Q2,2023-Q3,B->B,167,stable
107086,C,1415,C,1248,quarterly,2023-Q2,2023-Q3,C->C,167,stable
161101,C,1473,C,1306,quarterly,2023-Q2,2023-Q3,C->C,167,stable
171129,B,750,B,584,quarterly,2023-Q2,2023-Q3,B->B,166,stable
172079,B,751,B,585,quarterly,2023-Q2,2023-Q3,B->B,166,stable
139004,B,979,B,813,quarterly,2023-Q2,2023-Q3,B->B,166,stable
147027,C,1453,C,1287,quarterly,2023-Q2,2023-Q3,C->C,166,stable
152143,C,1461,C,1295,quarterly,2023-Q2,2023-Q3,C->C,166,stable
091027,C,1360,C,1195,quarterly,2023-Q2,2023-Q3,C->C,165,stable
152033,C,1458,C,1293,quarterly,2023-Q2,2023-Q3,C->C,165,stable
091177,B,757,B,593,quarterly,2023-Q2,2023-Q3,B->B,164,stable
205123,B,752,B,590,quarterly,2023-Q2,2023-Q3,B->B,162,stable
124017,C,1422,C,1262,quarterly,2023-Q2,2023-Q3,C->C,160,stable
041035,C,1277,C,1118,quarterly,2023-Q2,2023-Q3,C->C,159,stable
091194,B,725,B,567,quarterly,2023-Q2,2023-Q3,B->B,158,stable
092000,B,727,B,569,quarterly,2023-Q2,2023-Q3,B->B,158,stable
128065,C,1428,C,1270,quarterly,2023-Q2,2023-Q3,C->C,158,stable
017002,A,356,A,200,quarterly,2023-Q2,2023-Q3,A->A,156,stable
062004,A,528,A,372,quarterly,2023-Q2,2023-Q3,A->A,156,stable
071044,B,827,B,672,quarterly,2023-Q2,2023-Q3,B->B,155,stable
086138,A,355,A,205,quarterly,2023-Q2,2023-Q3,A->A,150,stable
125087,A,494,A,346,quarterly,2023-Q2,2023-Q3,A->A,148,stable
081027,B,619,B,471,quarterly,2023-Q2,2023-Q3,B->B,148,stable
094001,A,484,A,337,quarterly,2023-Q2,2023-Q3,A->A,147,stable
125104,A,495,A,348,quarterly,2023-Q2,2023-Q3,A->A,147,stable
129018,A,498,A,351,quarterly,2023-Q2,2023-Q3,A->A,147,stable
087020,A,477,A,335,quarterly,2023-Q2,2023-Q3,A->A,142,stable
125109,A,505,A,365,quarterly,2023-Q2,2023-Q3,A->A,140,stable
115140,B,965,B,825,quarterly,2023-Q2,2023-Q3,B->B,140,stable
023092,A,236,A,98,quarterly,2023-Q2,2023-Q3,A->A,138,stable
072065,B,603,B,465,quarterly,2023-Q2,2023-Q3,B->B,138,stable
106032,B,878,B,741,quarterly,2023-Q2,2023-Q3,B->B,137,stable
123035,B,809,B,674,quarterly,2023-Q2,2023-Q3,B->B,135,stable
143048,A,431,A,297,quarterly,2023-Q2,2023-Q3,A->A,134,stable
032119,B,618,B,484,quarterly,2023-Q2,2023-Q3,B->B,134,stable
053015,B,1156,B,1022,quarterly,2023-Q2,2023-Q3,B->B,134,stable
BHV406,B,1223,B,1089,quarterly,2023-Q2,2023-Q3,B->B,134,stable
033059,A,229,A,96,quarterly,2023-Q2,2023-Q3,A->A,133,stable
054096,B,1098,B,965,quarterly,2023-Q2,2023-Q3,B->B,133,stable
061012,A,507,A,376,quarterly,2023-Q2,2023-Q3,A->A,131,stable
161035,A,469,A,339,quarterly,2023-Q2,2023-Q3,A->A,130,stable
084017,B,640,B,510,quarterly,2023-Q2,2023-Q3,B->B,130,stable
022051,B,666,B,536,quarterly,2023-Q2,2023-Q3,B->B,130,stable
134003,A,263,A,134,quarterly,2023-Q2,2023-Q3,A->A,129,stable
166005,B,926,B,797,quarterly,2023-Q2,2023-Q3,B->B,129,stable
171126,B,662,B,534,quarterly,2023-Q2,2023-Q3,B->B,128,stable
161018,B,1036,B,908,quarterly,2023-Q2,2023-Q3,B->B,128,stable
203020,B,944,B,817,quarterly,2023-Q2,2023-Q3,B->B,127,stable
041028,B,1142,B,1015,quarterly,2023-Q2,2023-Q3,B->B,127,stable
201007,B,1123,B,997,quarterly,2023-Q2,2023-Q3,B->B,126,stable
152113,B,1200,B,1074,quarterly,2023-Q2,2023-Q3,B->B,126,stable
082018,A,414,A,290,quarterly,2023-Q2,2023-Q3,A->A,124,stable
085032,B,598,B,474,quarterly,2023-Q2,2023-Q3,B->B,124,stable
023074,A,450,A,328,quarterly,2023-Q2,2023-Q3,A->A,122,stable
086090,A,417,A,298,quarterly,2023-Q2,2023-Q3,A->A,119,stable
031050,A,413,A,295,quarterly,2023-Q2,2023-Q3,A->A,118,stable
121495,A,522,A,405,quarterly,2023-Q2,2023-Q3,A->A,117,stable
089090,B,680,B,564,quarterly,2023-Q2,2023-Q3,B->B,116,stable
031049,B,956,B,842,quarterly,2023-Q2,2023-Q3,B->B,114,stable
093002,B,641,B,530,quarterly,2023-Q2,2023-Q3,B->B,111,stable
051100,B,651,B,541,quarterly,2023-Q2,2023-Q3,B->B,110,stable
131074,B,686,B,576,quarterly,2023-Q2,2023-Q3,B->B,110,stable
109088,B,900,B,790,quarterly,2023-Q2,2023-Q3,B->B,110,stable
063009,A,365,A,256,quarterly,2023-Q2,2023-Q3,A->A,109,stable
122060,A,521,A,412,quarterly,2023-Q2,2023-Q3,A->A,109,stable
093005,B,683,B,575,quarterly,2023-Q2,2023-Q3,B->B,108,stable
146043,A,180,A,75,quarterly,2023-Q2,2023-Q3,A->A,105,stable
131132,B,853,B,748,quarterly,2023-Q2,2023-Q3,B->B,105,stable
093044,B,642,B,538,quarterly,2023-Q2,2023-Q3,B->B,104,stable
012014,A,113,A,10,quarterly,2023-Q2,2023-Q3,A->A,103,stable
022152,B,1061,B,959,quarterly,2023-Q2,2023-Q3,B->B,102,stable
107085,B,1078,B,977,quarterly,2023-Q2,2023-Q3,B->B,101,stable
154006,B,1087,B,986,quarterly,2023-Q2,2023-Q3,B->B,101,stable
114012,B,843,B,743,quarterly,2023-Q2,2023-Q3,B->B,100,stable
153,A,238,A,140,quarterly,2023-Q2,2023-Q3,A->A,98,stable
075014,A,138,A,42,quarterly,2023-Q2,2023-Q3,A->A,96,stable
091159,A,246,A,150,quarterly,2023-Q2,2023-Q3,A->A,96,stable
014023,A,210,A,116,quarterly,2023-Q2,2023-Q3,A->A,94,stable
018071,A,150,A,57,quarterly,2023-Q2,2023-Q3,A->A,93,stable
112040,A,212,A,120,quarterly,2023-Q2,2023-Q3,A->A,92,stable
022027,A,222,A,133,quarterly,2023-Q2,2023-Q3,A->A,89,stable
022177,A,228,A,141,quarterly,2023-Q2,2023-Q3,A->A,87,stable
167003,A,144,A,61,quarterly,2023-Q2,2023-Q3,A->A,83,stable
172048,B,616,B,535,quarterly,2023-Q2,2023-Q3,B->B,81,stable
075009,A,298,A,219,quarterly,2023-Q2,2023-Q3,A->A,79,stable
202000,A,308,A,231,quarterly,2023-Q2,2023-Q3,A->A,77,stable
167006,A,240,A,166,quarterly,2023-Q2,2023-Q3,A->A,74,stable
184207,B,822,B,753,quarterly,2023-Q2,2023-Q3,B->B,69,stable
102173,B,997,B,930,quarterly,2023-Q2,2023-Q3,B->B,67,stable
011104,A,86,A,21,quarterly,2023-Q2,2023-Q3,A->A,65,stable
012048,A,99,A,36,quarterly,2023-Q2,2023-Q3,A->A,63,stable
201115,A,171,A,108,quarterly,2023-Q2,2023-Q3,A->A,63,stable
042090,A,213,A,157,quarterly,2023-Q2,2023-Q3,A->A,56,stable
033058,A,191,A,138,quarterly,2023-Q2,2023-Q3,A->A,53,stable
201011,A,194,A,142,quarterly,2023-Q2,2023-Q3,A->A,52,stable
74P,A,262,A,213,quarterly,2023-Q2,2023-Q3,A->A,49,stable
102155,B,936,B,887,quarterly,2023-Q2,2023-Q3,B->B,49,stable
204051,A,104,A,56,quarterly,2023-Q2,2023-Q3,A->A,48,stable
012016,A,90,A,43,quarterly,2023-Q2,2023-Q3,A->A,47,stable
146042,B,797,B,751,quarterly,2023-Q2,2023-Q3,B->B,46,stable
011000,A,176,A,131,quarterly,2023-Q2,2023-Q3,A->A,45,stable
065037,A,129,A,85,quarterly,2023-Q2,2023-Q3,A->A,44,stable
209012,A,224,A,181,quarterly,2023-Q2,2023-Q3,A->A,43,stable
142017,A,231,A,189,quarterly,2023-Q2,2023-Q3,A->A,42,stable
041086,A,233,A,191,quarterly,2023-Q2,2023-Q3,A->A,42,stable
087044,B,1012,B,971,quarterly,2023-Q2,2023-Q3,B->B,41,stable
161041,B,1118,B,1077,quarterly,2023-Q2,2023-Q3,B->B,41,stable
018076,A,80,A,40,quarterly,2023-Q2,2023-Q3,A->A,40,stable
061010,A,153,A,113,quarterly,2023-Q2,2023-Q3,A->A,40,stable
143020,A,118,A,79,quarterly,2023-Q2,2023-Q3,A->A,39,stable
032004,A,156,A,119,quarterly,2023-Q2,2023-Q3,A->A,37,stable
084099,A,46,A,16,quarterly,2023-Q2,2023-Q3,A->A,30,stable
018072,A,78,A,49,quarterly,2023-Q2,2023-Q3,A->A,29,stable
