segment,sku_a,sku_b,ubicacion_a,ubicacion_b,aisle_gap,count_pair,savings_index
23,161068,161120,018-100-20,012-020-30,6,1,6.0
3,014008,151025,016-097-20,010-102-20,6,1,6.0
3,022047,091128,020-092-10,014-018-30,6,1,6.0
3,022175,096033,008-060-30,014-102-00,6,1,6.0
3,033066,209015,012-067-30,018-100-10,6,1,6.0
3,042090,096032,013-092-10,019-094-00,6,1,6.0
3,091186,092120,008-042-20,014-023-00,6,1,6.0
3,091228,091231,008-072-20,014-158-10,6,1,6.0
3,091228,174118,008-072-20,014-146-20,6,1,6.0
3,125127,179018,010-100-10,016-079-00,6,1,6.0
24,031105,203077,015-134-10,021-098-00,6,1,6.0
23,022018,092002,012-107-10,018-118-10,6,1,6.0
82,043053,072077,013-124-00,019-139-30,6,1,6.0
29,051216,124129,013-120-20,019-088-10,6,1,6.0
30,013020,083035,016-005-09,010-101-07,6,1,6.0
30,013042,083035,016-023-07,010-101-07,6,1,6.0
30,014026,083035,016-003-07,010-101-07,6,1,6.0
30,016005,061012,019-152-30,013-051-09,6,1,6.0
64,042066,161137,010-083-20,016-077-00,6,1,6.0
64,181130,207016,014-141-00,020-110-00,6,1,6.0
64,205108,207016,014-014-08,020-110-00,6,1,6.0
64,207011,991110,021-099-00,015-158-20,6,1,6.0
3,014926,154088,015-072-40,009-082-10,6,1,6.0
3,014926,167021,015-072-40,009-040-10,6,1,6.0
3,081154,161032,010-089-30,016-067-30,6,1,6.0
3,085008,161032,010-104-20,016-067-30,6,1,6.0
3,085030,161032,010-112-40,016-067-30,6,1,6.0
3,086101,161032,010-087-20,016-067-30,6,1,6.0
3,113055,161032,010-124-10,016-067-30,6,1,6.0
3,127061,161032,010-069-40,016-067-30,6,1,6.0
23,041087,146023,014-162-00,020-158-10,6,1,6.0
14,023090,034051,012-010-10,018-160-10,6,1,6.0
14,031047,102074,016-035-40,010-067-05,6,1,6.0
14,031061,102074,016-161-40,010-067-05,6,1,6.0
24,031173,172060,021-069-00,015-060-00,6,1,6.0
24,143131,209027,012-007-40,006-008-00,6,1,6.0
23,034058,205123,012-087-30,018-136-40,6,1,6.0
23,072117,205123,012-098-40,018-136-40,6,1,6.0
23,142011,206059,012-053-01,018-154-10,6,1,6.0
23,151153,205123,012-022-08,018-136-40,6,1,6.0
33,091012,146038,013-061-10,019-098-20,6,1,6.0
33,146018,146038,013-062-30,019-098-20,6,1,6.0
3,023005,032119,018-094-30,012-038-20,6,1,6.0
3,023009,174107,018-118-20,012-060-10,6,1,6.0
3,032101,089112,016-001-20,010-097-30,6,1,6.0
3,032101,089113,016-001-20,010-097-30,6,1,6.0
3,032101,161182,016-001-20,010-069-07,6,1,6.0
3,034052,051305,013-126-10,019-098-10,6,1,6.0
3,051304,091184,014-016-20,008-068-30,6,1,6.0
3,086112,103249,019-154-10,013-052-09,6,1,6.0
3,091134,171127,015-114-20,021-113-00,6,1,6.0
5,022186,209021,013-059-10,007-006-20,6,1,6.0
5,031036,041060,012-085-30,018-104-00,6,1,6.0
23,031007,145088,014-118-20,020-086-10,6,1,6.0
23,036003,043003,013-017-20,019-160-00,6,1,6.0
23,043003,154001,019-160-00,013-019-09,6,1,6.0
23,051016,095002,014-051-09,020-062-00,6,1,6.0
23,081003,089070,010-073-40,016-155-20,6,1,6.0
4,018420,172180,019-120-20,013-094-10,6,1,6.0
3,096001,141021,019-158-00,013-043-09,6,1,6.0
3,133004,206033,012-037-10,018-106-30,6,1,6.0
3,174118,205203,014-146-20,008-041-40,6,1,6.0
3,187082,205202,018-136-20,012-007-40,6,1,6.0
24,061020,203028,014-073-40,020-126-00,6,1,6.0
6,083138,204030,010-083-40,016-017-00,6,1,6.0
6,102068,204030,010-077-10,016-017-00,6,1,6.0
6,121058,204030,010-077-10,016-017-00,6,1,6.0
6,127063,204030,010-070-20,016-017-00,6,1,6.0
6,186141,204030,010-089-05,016-017-00,6,1,6.0
6,191058,204030,010-083-40,016-017-00,6,1,6.0
6,204030,205186,016-017-00,010-077-10,6,1,6.0
23,041034,061012,021-122-00,015-053-40,6,1,6.0
24,091055,092026,008-084-30,014-015-00,6,1,6.0
3,022047,031048,020-092-10,014-075-20,6,1,6.0
3,022176,161122,019-099-30,013-117-10,6,1,6.0
3,022176,174096,019-099-30,013-022-10,6,1,6.0
3,023009,051113,018-118-20,012-058-08,6,1,6.0
3,031107,075008,020-146-40,014-013-30,6,1,6.0
3,051304,091183,014-016-20,020-114-20,6,1,6.0
3,051321,202045,008-110-20,014-135-40,6,1,6.0
3,054137,161122,019-167-10,013-117-10,6,1,6.0
3,054137,174096,019-167-10,013-022-10,6,1,6.0
3,086143,179018,010-081-05,016-079-00,6,1,6.0
3,125126,179018,010-100-10,016-079-00,6,1,6.0
3,161122,203069,013-117-10,019-093-30,6,1,6.0
5,014004,034047,015-024-00,021-073-40,6,1,6.0
4,145107,172088,010-084-30,016-071-00,6,1,6.0
23,061007,145088,014-108-40,020-086-10,6,1,6.0
24,016035,201122,016-149-00,022-077-00,6,1,6.0
24,061013,203028,014-058-10,020-126-00,6,1,6.0
24,071002,203028,014-039-30,020-126-00,6,1,6.0
29,051045,095026,013-037-10,019-090-00,6,1,6.0
29,051045,095027,013-037-10,019-086-00,6,1,6.0
29,051045,095028,013-037-10,019-080-00,6,1,6.0
29,051045,124129,013-037-10,019-088-10,6,1,6.0
23,142007,206059,012-049-02,018-154-10,6,1,6.0
3,022176,123009,019-099-30,013-066-20,6,1,6.0
3,023014,089074,019-093-10,013-118-10,6,1,6.0
3,031049,091150,014-077-20,008-038-20,6,1,6.0
3,031049,093018,014-077-20,020-071-00,6,1,6.0
3,034018,036028,018-142-40,012-080-20,6,1,6.0
3,054137,123009,019-167-10,013-066-20,6,1,6.0
3,091186,091231,008-042-20,014-158-10,6,1,6.0
3,091186,096033,008-042-20,014-102-00,6,1,6.0
3,091186,107087,008-042-20,014-037-09,6,1,6.0
3,091186,174118,008-042-20,014-146-20,6,1,6.0
3,107087,205181,014-037-09,020-145-00,6,1,6.0
24,041036,204080,019-128-00,013-018-10,6,1,6.0
4,018083,172181,019-104-30,013-009-20,6,1,6.0
4,051013,094062,012-042-08,018-114-00,6,1,6.0
23,032004,145088,014-060-10,020-086-10,6,1,6.0
30,013083,083035,016-003-09,010-101-07,6,1,6.0
24,061012,203028,014-043-40,020-126-00,6,1,6.0
3,014008,086051,016-097-20,010-100-10,6,1,6.0
3,022038,032128,008-053-40,014-110-20,6,1,6.0
3,022176,203068,019-099-30,013-046-20,6,1,6.0
3,023005,023079,018-094-30,012-102-10,6,1,6.0
3,023014,203068,019-093-10,013-046-20,6,1,6.0
3,023034,122032,018-100-20,012-088-20,6,1,6.0
3,054124,179018,010-081-04,016-079-00,6,1,6.0
3,086141,179018,010-085-08,016-079-00,6,1,6.0
3,091068,167021,015-097-00,009-040-10,6,1,6.0
3,161146,179018,010-105-08,016-079-00,6,1,6.0
3,203068,203069,013-046-20,019-093-30,6,1,6.0
23,023076,092110,020-161-00,014-044-00,6,1,6.0
23,031056,094001,012-048-10,018-130-00,6,1,6.0
23,034013,145010,014-086-20,020-084-00,6,1,6.0
23,051110,051112,019-159-00,013-027-09,6,1,6.0
23,094001,152020,018-130-00,012-022-20,6,1,6.0
23,161120,161183,012-020-30,018-162-00,6,1,6.0
24,033012,091177,014-047-09,008-098-20,6,1,6.0
3,031134,096033,008-080-30,014-102-00,6,1,6.0
3,041006,051098,008-013-10,014-072-10,6,1,6.0
3,091184,091231,008-068-30,014-158-10,6,1,6.0
3,091184,174118,008-068-30,014-146-20,6,1,6.0
3,092145,146040,020-136-00,014-011-00,6,1,6.0
4,083044,095014,010-090-20,016-055-00,6,1,6.0
5,041060,144034,018-104-00,012-052-08,6,1,6.0
24,061010,203028,014-016-10,020-126-00,6,1,6.0
23,033019,043003,013-018-20,019-160-00,6,1,6.0
23,031057,206000,015-144-40,021-123-00,6,1,6.0
23,041034,091016,021-122-00,015-042-10,6,1,6.0
23,091016,092100,015-042-10,021-081-00,6,1,6.0
23,092068,161064,020-162-00,014-066-00,6,1,6.0
3,023009,051172,018-118-20,012-059-20,6,1,6.0
3,023014,049029,019-093-10,013-079-00,6,1,6.0
3,091173,112012,016-043-10,010-103-05,6,1,6.0
5,084110,204025,010-085-08,016-021-00,6,1,6.0
29,051213,124129,013-003-20,019-088-10,6,1,6.0
4,084017,093087,013-086-20,019-132-00,6,1,6.0
32,051109,205027,019-106-10,013-012-10,6,1,6.0
3,012005,122002,019-106-20,013-044-20,6,1,6.0
3,012063,167021,015-137-30,009-040-10,6,1,6.0
3,022144,031059,015-109-20,021-084-40,6,1,6.0
3,022165,096033,008-030-40,014-102-00,6,1,6.0
3,022176,042090,019-099-30,013-092-10,6,1,6.0
3,023005,086091,018-094-30,012-045-08,6,1,6.0
3,023005,087035,018-094-30,012-047-08,6,1,6.0
3,023014,042090,019-093-10,013-092-10,6,1,6.0
3,023096,107085,020-065-10,014-034-08,6,1,6.0
3,023096,107088,020-065-10,014-020-09,6,1,6.0
3,023096,174118,020-065-10,014-146-20,6,1,6.0
3,042090,054137,013-092-10,019-167-10,6,1,6.0
3,042090,099015,013-092-10,019-159-40,6,1,6.0
3,042090,203069,013-092-10,019-093-30,6,1,6.0
3,043059,209015,012-021-09,018-100-10,6,1,6.0
3,091183,091231,020-114-20,014-158-10,6,1,6.0
3,091183,107087,020-114-20,014-037-09,6,1,6.0
3,091183,174118,020-114-20,014-146-20,6,1,6.0
23,032019,203018,012-007-20,018-118-40,6,1,6.0
4,043040,086110,016-139-40,010-098-10,6,1,6.0
4,043040,141054,016-139-40,010-088-20,6,1,6.0
3,091133,119003,016-145-10,010-113-04,6,1,6.0
23,051016,145010,014-051-09,020-084-00,6,1,6.0
77,061007,152177,015-055-09,021-128-10,6,1,6.0
30,013038,083035,016-025-08,010-101-07,6,1,6.0
30,013040,083035,016-025-09,010-101-07,6,1,6.0
30,013068,083035,016-037-07,010-101-07,6,1,6.0
64,042054,161137,010-083-20,016-077-00,6,1,6.0
64,042056,161137,010-083-20,016-077-00,6,1,6.0
64,042064,161137,010-083-20,016-077-00,6,1,6.0
64,042067,161137,010-083-20,016-077-00,6,1,6.0
64,042071,161137,010-083-20,016-077-00,6,1,6.0
64,042072,161137,010-083-20,016-077-00,6,1,6.0
3,023014,161045,019-093-10,013-054-20,6,1,6.0
3,034018,154006,018-142-40,012-109-10,6,1,6.0
3,042015,161032,010-108-40,016-067-30,6,1,6.0
3,051305,174108,019-098-10,013-057-20,6,1,6.0
3,086007,143028,019-111-30,013-003-10,6,1,6.0
3,087030,161032,010-107-03,016-067-30,6,1,6.0
3,143028,203069,013-003-10,019-093-30,6,1,6.0
3,145095,161032,010-124-10,016-067-30,6,1,6.0
3,161032,161153,016-067-30,010-063-04,6,1,6.0
23,043006,051320,014-055-00,008-104-10,6,1,6.0
23,051153,094017,012-026-08,018-096-00,6,1,6.0
23,041087,042112,014-162-00,020-073-40,6,1,6.0
23,084027,094003,013-010-20,019-104-00,6,1,6.0
14,034051,091219,018-160-10,012-056-10,6,1,6.0
24,161139,202044,019-161-00,013-073-00,6,1,6.0
3,041032,089074,019-159-00,013-118-10,6,1,6.0
3,082027,187082,012-053-04,018-136-20,6,1,6.0
3,082027,207013,012-053-04,018-124-10,6,1,6.0
24,022104,203023,021-083-40,015-119-00,6,1,6.0
3,022047,051098,020-092-10,014-072-10,6,1,6.0
3,022175,049040,008-060-30,014-103-00,6,1,6.0
3,023009,051173,018-118-20,012-026-20,6,1,6.0
3,025000,086112,013-058-09,019-154-10,6,1,6.0
3,031134,075029,008-080-30,014-025-20,6,1,6.0
3,032101,087044,016-001-20,010-107-01,6,1,6.0
3,032101,089106,016-001-20,010-087-06,6,1,6.0
3,032101,096031,016-001-20,010-098-00,6,1,6.0
3,032101,161153,016-001-20,010-063-04,6,1,6.0
3,032101,201118,016-001-20,010-105-05,6,1,6.0
3,131074,179018,010-107-02,016-079-00,6,1,6.0
3,171127,204087,021-113-00,015-102-00,6,1,6.0
23,051315,161035,014-095-00,020-071-20,6,1,6.0
5,107142,107145,013-073-30,019-139-10,6,1,6.0
29,128065,203016,012-121-00,018-112-00,6,1,6.0
23,023001,034013,020-158-00,014-086-20,6,1,6.0
23,031007,042112,014-118-20,020-073-40,6,1,6.0
23,036006,043003,013-049-09,019-160-00,6,1,6.0
3,051321,063007,008-110-20,014-119-40,6,1,6.0
3,012024,122002,019-126-20,013-044-20,6,1,6.0
3,016022,075009,019-129-10,013-088-30,6,1,6.0
3,022038,075003,008-053-40,014-005-10,6,1,6.0
3,022048,209015,012-069-10,018-100-10,6,1,6.0
3,022133,023034,012-015-20,018-100-20,6,1,6.0
3,031171,209015,012-045-30,018-100-10,6,1,6.0
3,041006,143025,008-013-10,014-080-20,6,1,6.0
3,041032,203068,019-159-00,013-046-20,6,1,6.0
3,043057,096033,020-063-20,014-102-00,6,1,6.0
3,043057,107087,020-063-20,014-037-09,6,1,6.0
3,043057,107088,020-063-20,014-020-09,6,1,6.0
3,043057,174118,020-063-20,014-146-20,6,1,6.0
3,141143,174085,014-117-10,020-114-00,6,1,6.0
3,205202,209015,012-007-40,018-100-10,6,1,6.0
23,091014,094001,012-078-30,018-130-00,6,1,6.0
23,094001,145007,018-130-00,012-061-09,6,1,6.0
23,094001,167007,018-130-00,012-022-10,6,1,6.0
6,083138,099006,010-083-40,016-097-00,6,1,6.0
6,099006,102068,016-097-00,010-077-10,6,1,6.0
6,099006,121058,016-097-00,010-077-10,6,1,6.0
6,099006,127063,016-097-00,010-070-20,6,1,6.0
6,099006,186141,016-097-00,010-089-05,6,1,6.0
6,099006,191058,016-097-00,010-083-40,6,1,6.0
6,099006,205186,016-097-00,010-077-10,6,1,6.0
6,103059,204030,010-077-10,016-017-00,6,1,6.0
6,191060,204030,010-083-40,016-017-00,6,1,6.0
6,191061,204030,010-083-40,016-017-00,6,1,6.0
23,041051,061012,021-075-00,015-053-40,6,1,6.0
23,092132,145040,019-115-00,013-030-20,6,1,6.0
3,021204,023005,012-053-10,018-094-30,6,1,6.0
3,022045,204060,013-059-09,019-082-20,6,1,6.0
3,031059,031121,021-084-40,015-153-10,6,1,6.0
3,031107,032128,020-146-40,014-110-20,6,1,6.0
3,086114,179018,010-103-06,016-079-00,6,1,6.0
3,161122,204060,013-117-10,019-082-20,6,1,6.0
23,018423,051241,019-109-40,013-056-09,6,1,6.0
23,051315,092068,014-095-00,020-162-00,6,1,6.0
3,031155,102586,008-060-10,014-030-07,6,1,6.0
3,032042,187082,012-020-40,018-136-20,6,1,6.0
3,032042,206033,012-020-40,018-106-30,6,1,6.0
3,041006,051096,008-013-10,014-064-10,6,1,6.0
3,041032,049029,019-159-00,013-079-00,6,1,6.0
4,146060,172088,010-071-40,016-071-00,6,1,6.0
23,142009,203018,012-051-01,018-118-40,6,1,6.0
24,032088,202058,012-109-20,018-092-00,6,1,6.0
24,201122,204049,022-077-00,016-029-00,6,1,6.0
3,023005,023074,018-094-30,012-021-20,6,1,6.0
3,023005,086096,018-094-30,012-051-08,6,1,6.0
3,086007,143071,019-111-30,013-057-09,6,1,6.0
3,087056,094085,012-121-20,018-152-00,6,1,6.0
3,094085,174104,018-152-00,012-086-20,6,1,6.0
3,143071,203069,013-057-09,019-093-30,6,1,6.0
23,022159,094003,013-042-40,019-104-00,6,1,6.0
23,022159,142016,013-042-40,019-148-20,6,1,6.0
23,092027,145039,014-050-00,020-096-20,6,1,6.0
3,049040,205203,014-103-00,008-041-40,6,1,6.0
5,016037,051039,016-025-00,010-086-20,6,1,6.0
5,016037,062036,016-025-00,010-068-20,6,1,6.0
5,034047,091035,021-073-40,015-081-00,6,1,6.0
5,107143,107145,013-023-10,019-139-10,6,1,6.0
5,181208,204025,010-066-40,016-021-00,6,1,6.0
23,092110,145010,014-044-00,020-084-00,6,1,6.0
3,041032,042090,019-159-00,013-092-10,6,1,6.0
3,083131,179018,010-061-08,016-079-00,6,1,6.0
3,087035,187082,012-047-08,018-136-20,6,1,6.0
3,087035,207013,012-047-08,018-124-10,6,1,6.0
3,089074,204060,013-118-10,019-082-20,6,1,6.0
3,161018,204060,013-050-30,019-082-20,6,1,6.0
23,043003,154003,019-160-00,013-048-09,6,1,6.0
23,023080,041034,015-132-30,021-122-00,6,1,6.0
23,031124,032003,016-097-10,010-123-40,6,1,6.0
23,031124,059010,016-097-10,010-079-20,6,1,6.0
23,031124,089075,016-097-10,010-079-20,6,1,6.0
23,031124,145004,016-097-10,010-100-30,6,1,6.0
23,031124,161070,016-097-10,010-079-20,6,1,6.0
23,031124,162028,016-097-10,010-125-10,6,1,6.0
23,031124,187178,016-097-10,010-085-10,6,1,6.0
5,096018,144018,018-142-20,012-052-09,6,1,6.0
29,018076,133099,020-166-40,014-142-20,6,1,6.0
29,034044,187164,016-073-40,010-129-00,6,1,6.0
64,042057,161137,010-083-20,016-077-00,6,1,6.0
64,042063,161137,010-083-20,016-077-00,6,1,6.0
64,042073,161137,010-083-20,016-077-00,6,1,6.0
64,046016,174072,018-120-00,012-070-00,6,1,6.0
64,154018,161137,010-069-10,016-077-00,6,1,6.0
3,022046,161032,010-110-00,016-067-30,6,1,6.0
3,023033,161032,010-086-00,016-067-30,6,1,6.0
3,041032,143028,019-159-00,013-003-10,6,1,6.0
3,041032,161045,019-159-00,013-054-20,6,1,6.0
3,041032,174108,019-159-00,013-057-20,6,1,6.0
3,086120,161032,010-124-10,016-067-30,6,1,6.0
3,125104,161032,010-061-06,016-067-30,6,1,6.0
3,154006,187082,012-109-10,018-136-20,6,1,6.0
3,154006,206033,012-109-10,018-106-30,6,1,6.0
3,159011,161032,010-093-02,016-067-30,6,1,6.0
3,161032,172079,016-067-30,010-074-10,6,1,6.0
14,031047,102501,016-035-40,010-067-09,6,1,6.0
14,031061,102501,016-161-40,010-067-09,6,1,6.0
23,021008,092132,013-113-40,019-115-00,6,1,6.0
3,014014,142049,019-135-30,013-121-00,6,1,6.0
3,022047,143025,020-092-10,014-080-20,6,1,6.0
3,023081,031059,015-156-30,021-084-40,6,1,6.0
3,085032,179018,010-081-07,016-079-00,6,1,6.0
23,051314,179020,014-086-00,020-114-30,6,1,6.0
24,075016,091177,014-050-40,008-098-20,6,1,6.0
24,143076,201017,010-073-30,016-147-00,6,1,6.0
7,083043,102545,016-139-10,010-115-10,6,1,6.0
7,083043,184075,016-139-10,010-063-40,6,1,6.0
4,018018,141193,016-031-00,010-080-30,6,1,6.0
4,041037,043068,013-094-00,019-167-00,6,1,6.0
3,023014,031050,019-093-10,013-007-10,6,1,6.0
3,031050,203069,013-007-10,019-093-30,6,1,6.0
3,031060,086112,013-061-30,019-154-10,6,1,6.0
3,032101,049009,016-001-20,010-125-06,6,1,6.0
3,032101,103160,016-001-20,010-067-02,6,1,6.0
3,032101,107096,016-001-20,010-083-09,6,1,6.0
3,032101,125104,016-001-20,010-061-06,6,1,6.0
3,032101,991028,016-001-20,010-107-20,6,1,6.0
3,032111,049040,008-047-20,014-103-00,6,1,6.0
3,032119,209015,012-038-20,018-100-10,6,1,6.0
3,041033,171127,015-154-00,021-113-00,6,1,6.0
3,085010,187082,012-049-08,018-136-20,6,1,6.0
3,085010,207013,012-049-08,018-124-10,6,1,6.0
3,086112,123071,019-154-10,013-087-10,6,1,6.0
3,091222,146040,020-076-00,014-011-00,6,1,6.0
5,022154,092138,013-069-30,019-099-40,6,1,6.0
5,032093,092138,013-016-10,019-099-40,6,1,6.0
5,051040,091205,010-066-10,016-097-10,6,1,6.0
24,031034,072014,020-102-20,014-032-20,6,1,6.0
23,031007,206002,014-118-20,020-134-00,6,1,6.0
23,042035,043003,013-065-10,019-160-00,6,1,6.0
23,041064,161068,012-024-20,018-100-20,6,1,6.0
3,022047,051096,020-092-10,014-064-10,6,1,6.0
4,084004,094062,012-058-30,018-114-00,6,1,6.0
3,023034,082027,018-100-20,012-053-04,6,1,6.0
3,096001,122002,019-158-00,013-044-20,6,1,6.0
3,096001,123071,019-158-00,013-087-10,6,1,6.0
6,102494,204030,010-077-10,016-017-00,6,1,6.0
6,103112,204030,010-077-10,016-017-00,6,1,6.0
23,051320,092150,008-104-10,014-022-00,6,1,6.0
23,092132,129118,019-115-00,013-029-20,6,1,6.0
3,018076,022045,019-126-40,013-059-09,6,1,6.0
3,031048,142044,014-075-20,020-082-20,6,1,6.0
3,031107,075003,020-146-40,014-005-10,6,1,6.0
3,031155,202045,008-060-10,014-135-40,6,1,6.0
3,041005,142044,014-067-00,020-082-20,6,1,6.0
3,042090,204060,013-092-10,019-082-20,6,1,6.0
3,051113,206033,012-058-08,018-106-30,6,1,6.0
3,142044,202016,020-082-20,014-139-10,6,1,6.0
23,142006,203018,012-057-05,018-118-40,6,1,6.0
5,092041,144019,018-094-10,012-050-09,6,1,6.0
82,072077,144059,019-139-30,013-073-10,6,1,6.0
82,072089,092148,012-073-20,018-124-40,6,1,6.0
4,018007,084077,020-102-30,014-144-30,6,1,6.0
23,061007,145039,014-108-40,020-096-20,6,1,6.0
3,022176,123011,019-099-30,013-065-30,6,1,6.0
3,054137,123011,019-167-10,013-065-30,6,1,6.0
3,123011,203069,013-065-30,019-093-30,6,1,6.0
3,023034,023079,018-100-20,012-102-10,6,1,6.0
3,023079,205180,012-102-10,018-142-00,6,1,6.0
23,023001,092110,020-158-00,014-044-00,6,1,6.0
23,142008,184000,012-049-03,018-136-30,6,1,6.0
23,142008,206059,012-049-03,018-154-10,6,1,6.0
3,041032,143071,019-159-00,013-057-09,6,1,6.0
3,051233,207013,012-124-20,018-124-10,6,1,6.0
3,086096,187082,012-051-08,018-136-20,6,1,6.0
3,086096,207013,012-051-08,018-124-10,6,1,6.0
7,102066,204082,010-122-20,016-099-00,6,1,6.0
64,021032,051079,010-077-30,016-063-00,6,1,6.0
64,031094,051079,010-077-30,016-063-00,6,1,6.0
64,033057,051079,010-115-40,016-063-00,6,1,6.0
64,035010,051079,010-099-30,016-063-00,6,1,6.0
64,036019,051079,010-083-20,016-063-00,6,1,6.0
64,042050,161137,010-075-30,016-077-00,6,1,6.0
64,042055,051079,010-083-20,016-063-00,6,1,6.0
64,042058,051079,010-083-20,016-063-00,6,1,6.0
64,042059,051079,010-083-20,016-063-00,6,1,6.0
64,042061,051079,010-083-20,016-063-00,6,1,6.0
64,042068,161137,010-069-10,016-077-00,6,1,6.0
64,042070,161137,010-083-20,016-077-00,6,1,6.0
64,051079,105031,016-063-00,010-083-20,6,1,6.0
64,051079,132021,016-063-00,010-115-40,6,1,6.0
64,051079,154019,016-063-00,010-075-30,6,1,6.0
64,051079,154020,016-063-00,010-075-30,6,1,6.0
64,051079,154021,016-063-00,010-075-30,6,1,6.0
64,051079,154022,016-063-00,010-075-30,6,1,6.0
64,051079,154025,016-063-00,010-075-30,6,1,6.0
64,051079,154026,016-063-00,010-075-30,6,1,6.0
3,081029,179018,010-109-07,016-079-00,6,1,6.0
3,161019,161032,010-100-10,016-067-30,6,1,6.0
3,161032,161117,016-067-30,010-061-09,6,1,6.0
23,142004,184000,012-051-04,018-136-30,6,1,6.0
14,031047,129072,016-035-40,010-065-07,6,1,6.0
14,031061,129072,016-161-40,010-065-07,6,1,6.0
23,093005,143044,019-062-00,013-124-20,6,1,6.0
32,021206,051254,008-025-10,014-046-09,6,1,6.0
32,033058,051254,008-025-20,014-046-09,6,1,6.0
3,031021,041033,021-096-00,015-154-00,6,1,6.0
3,082027,209015,012-053-04,018-100-10,6,1,6.0
23,061016,145088,014-104-30,020-086-10,6,1,6.0
23,087002,161147,020-121-20,014-062-00,6,1,6.0
23,142011,161068,012-053-01,018-100-20,6,1,6.0
23,161120,205123,012-020-30,018-136-40,6,1,6.0
3,023034,032042,018-100-20,012-020-40,6,1,6.0
3,087021,091133,010-106-10,016-145-10,6,1,6.0
3,091133,131141,016-145-10,010-089-30,6,1,6.0
80,065011,202065,014-070-40,020-090-00,6,1,6.0
80,086127,204066,010-066-20,016-025-00,6,1,6.0
80,202008,204066,022-095-00,016-025-00,6,1,6.0
23,022030,093034,014-055-09,020-068-00,6,1,6.0
3,022047,063009,020-092-10,014-046-20,6,1,6.0
3,022165,049040,008-030-40,014-103-00,6,1,6.0
3,022175,063009,008-060-30,014-046-20,6,1,6.0
3,032101,086143,016-001-20,010-081-05,6,1,6.0
3,032101,103198,016-001-20,010-101-09,6,1,6.0
3,032101,161117,016-001-20,010-061-09,6,1,6.0
3,032106,171127,015-078-20,021-113-00,6,1,6.0
3,131027,179018,010-107-04,016-079-00,6,1,6.0
3,171127,204030,021-113-00,015-006-00,6,1,6.0
23,032004,145039,014-060-10,020-096-20,6,1,6.0
23,042112,202044,020-073-40,014-148-00,6,1,6.0
23,091013,152017,015-018-40,021-113-00,6,1,6.0
5,041060,144018,018-104-00,012-052-09,6,1,6.0
5,092041,161039,018-094-10,012-069-20,6,1,6.0
24,031034,072042,020-102-20,014-097-20,6,1,6.0
23,018076,202075,007-026-30,013-002-00,6,1,6.0
24,031003,202021,016-001-30,010-074-00,6,1,6.0
3,014014,075009,019-135-30,013-088-30,6,1,6.0
3,018073,051302,015-015-10,009-009-30,6,1,6.0
3,022176,069001,019-099-30,013-057-10,6,1,6.0
3,023014,069001,019-093-10,013-057-10,6,1,6.0
3,023034,086091,018-100-20,012-045-08,6,1,6.0
3,023034,087035,018-100-20,012-047-08,6,1,6.0
3,041006,051097,008-013-10,014-110-10,6,1,6.0
3,051097,093018,014-110-10,020-071-00,6,1,6.0
3,054137,069001,019-167-10,013-057-10,6,1,6.0
3,091222,143040,020-076-00,014-158-40,6,1,6.0
3,143040,167018,014-158-40,008-019-20,6,1,6.0
23,051087,094001,012-001-20,018-130-00,6,1,6.0
7,086013,203090,014-042-20,020-076-10,6,1,6.0
6,099006,103059,016-097-00,010-077-10,6,1,6.0
6,099006,191060,016-097-00,010-083-40,6,1,6.0
6,099006,191061,016-097-00,010-083-40,6,1,6.0
3,031050,041032,013-007-10,019-159-00,6,1,6.0
4,018079,083044,016-039-07,010-090-20,6,1,6.0
5,022186,092138,013-059-10,019-099-40,6,1,6.0
5,041060,144015,018-104-00,012-054-08,6,1,6.0
23,018076,096006,007-026-30,013-062-00,6,1,6.0
23,023076,092150,020-161-00,014-022-00,6,1,6.0
23,092150,179020,014-022-00,020-114-30,6,1,6.0
