pedido_id,n_propietarios_distintos,n_lineas_pi_totales,n_skus_distintos_totales,proxy_recorridos,penalty_ratio,is_multi_propietario
SGP202417179,1,1,1,1,1.0,0
SGP202417180,1,1,1,1,1.0,0
SGP202417181,1,1,1,1,1.0,0
SGP202417182,1,1,1,1,1.0,0
SGP202417183,1,1,1,1,1.0,0
SGP202417184,1,1,1,1,1.0,0
SGP202417185,1,1,1,1,1.0,0
SGP202417186,1,1,1,1,1.0,0
SGP202417187,1,1,1,1,1.0,0
SGP202417188,1,1,1,1,1.0,0
SGP202417190,1,1,1,1,1.0,0
SGP202417191,1,1,1,1,1.0,0
SGP202417192,1,1,1,1,1.0,0
SGP202417193,1,1,1,1,1.0,0
SGP202417196,1,1,1,1,1.0,0
SGP202417198,1,1,1,1,1.0,0
SGP202417199,1,1,1,1,1.0,0
SGP202417200,1,1,1,1,1.0,0
SGP202417201,1,1,1,1,1.0,0
SGP202417202,1,1,1,1,1.0,0
SGP202417203,1,1,1,1,1.0,0
SGP202417204,1,1,1,1,1.0,0
SGP202417206,1,1,1,1,1.0,0
SGP202417207,1,1,1,1,1.0,0
SGP202417208,1,1,1,1,1.0,0
SGP202417216,1,1,1,1,1.0,0
SGP202417217,1,1,1,1,1.0,0
SGP202417218,1,1,1,1,1.0,0
SGP202417219,1,1,1,1,1.0,0
SGP202417220,1,1,1,1,1.0,0
SGP202417221,1,1,1,1,1.0,0
SGP202417223,1,1,1,1,1.0,0
SGP202417228,1,1,1,1,1.0,0
SGP202417232,1,1,1,1,1.0,0
SGP202417239,1,1,1,1,1.0,0
SGP202417240,1,1,1,1,1.0,0
SGP202417247,1,1,1,1,1.0,0
SGP202417249,1,1,1,1,1.0,0
SGP202417250,1,1,1,1,1.0,0
SGP202417258,1,1,1,1,1.0,0
SGP202417262,1,1,1,1,1.0,0
SGP202417263,1,1,1,1,1.0,0
SGP202417265,1,1,1,1,1.0,0
SGP202417266,1,1,1,1,1.0,0
SGP202417267,1,1,1,1,1.0,0
SGP202417268,1,1,1,1,1.0,0
SGP202417269,1,1,1,1,1.0,0
SGP202417270,1,1,1,1,1.0,0
SGP202417271,1,1,1,1,1.0,0
SGP202417273,1,1,1,1,1.0,0
SGP202417277,1,1,1,1,1.0,0
SGP202417279,1,1,1,1,1.0,0
SGP202417280,1,1,1,1,1.0,0
SGP202417281,1,1,1,1,1.0,0
SGP202417282,1,1,1,1,1.0,0
SGP202417283,1,1,1,1,1.0,0
SGP202417284,1,1,1,1,1.0,0
SGP202417285,1,1,1,1,1.0,0
SGP202417286,1,1,1,1,1.0,0
SGP202417288,1,1,1,1,1.0,0
SGP202417290,1,1,1,1,1.0,0
SGP202417291,1,1,1,1,1.0,0
SGP202417296,1,1,1,1,1.0,0
SGP202417297,1,1,1,1,1.0,0
SGP202417298,1,1,1,1,1.0,0
SGP202417306,1,1,1,1,1.0,0
SGP202417307,1,1,1,1,1.0,0
SGP202417310,1,1,1,1,1.0,0
SGP202417312,1,1,1,1,1.0,0
SGP202417330,1,1,1,1,1.0,0
SGP202417332,1,1,1,1,1.0,0
SGP202417334,1,1,1,1,1.0,0
SGP202417335,1,1,1,1,1.0,0
SGP202417336,1,1,1,1,1.0,0
SGP202417337,1,1,1,1,1.0,0
SGP202417338,1,1,1,1,1.0,0
SGP202417339,1,1,1,1,1.0,0
SGP202417340,1,1,1,1,1.0,0
SGP202417341,1,1,1,1,1.0,0
SGP202417342,1,1,1,1,1.0,0
SGP202417346,1,1,1,1,1.0,0
SGP202417349,1,1,1,1,1.0,0
SGP202417352,1,1,1,1,1.0,0
SGP202417366,1,1,1,1,1.0,0
SGP202417367,1,1,1,1,1.0,0
SGP202417371,1,1,1,1,1.0,0
SGP202417385,1,1,1,1,1.0,0
SGP202417389,1,1,1,1,1.0,0
SGP202417392,1,1,1,1,1.0,0
SGP202417393,1,1,1,1,1.0,0
SGP202417394,1,1,1,1,1.0,0
SGP202417395,1,1,1,1,1.0,0
SGP202417396,1,1,1,1,1.0,0
SGP202417397,1,1,1,1,1.0,0
SGP202417398,1,1,1,1,1.0,0
SGP202417399,1,1,1,1,1.0,0
SGP202417400,1,1,1,1,1.0,0
SGP202417401,1,1,1,1,1.0,0
SGP202417402,1,1,1,1,1.0,0
SGP202417403,1,1,1,1,1.0,0
SGP202417404,1,1,1,1,1.0,0
SGP202417405,1,1,1,1,1.0,0
SGP202417406,1,1,1,1,1.0,0
SGP202417407,1,1,1,1,1.0,0
SGP202417409,1,1,1,1,1.0,0
SGP202417410,1,1,1,1,1.0,0
SGP202417412,1,1,1,1,1.0,0
SGP202417415,1,1,1,1,1.0,0
SGP202417418,1,1,1,1,1.0,0
SGP202417419,1,1,1,1,1.0,0
SGP202417420,1,1,1,1,1.0,0
SGP202417421,1,1,1,1,1.0,0
SGP202417422,1,1,1,1,1.0,0
SGP202417423,1,1,1,1,1.0,0
SGP202417424,1,1,1,1,1.0,0
SGP202417425,1,1,1,1,1.0,0
SGP202417426,1,1,1,1,1.0,0
SGP202417427,1,1,1,1,1.0,0
SGP202417428,1,1,1,1,1.0,0
SGP202417429,1,1,1,1,1.0,0
SGP202417430,1,1,1,1,1.0,0
SGP202417431,1,1,1,1,1.0,0
SGP202417432,1,1,1,1,1.0,0
SGP202417433,1,1,1,1,1.0,0
SGP202417434,1,1,1,1,1.0,0
SGP202417435,1,1,1,1,1.0,0
SGP202417436,1,1,1,1,1.0,0
SGP202417437,1,1,1,1,1.0,0
SGP202417438,1,1,1,1,1.0,0
SGP202417439,1,1,1,1,1.0,0
SGP202417442,1,1,1,1,1.0,0
SGP202417443,1,1,1,1,1.0,0
SGP202417446,1,1,1,1,1.0,0
SGP202417448,1,1,1,1,1.0,0
SGP202417449,1,1,1,1,1.0,0
SGP202417450,1,1,1,1,1.0,0
SGP202417451,1,1,1,1,1.0,0
SGP202417452,1,1,1,1,1.0,0
SGP202417453,1,1,1,1,1.0,0
SGP202417454,1,1,1,1,1.0,0
SGP202417458,1,1,1,1,1.0,0
SGP202417468,1,1,1,1,1.0,0
SGP202417469,1,1,1,1,1.0,0
SGP202417470,1,1,1,1,1.0,0
SGP202417472,1,1,1,1,1.0,0
SGP202417473,1,1,1,1,1.0,0
SGP202417477,1,1,1,1,1.0,0
SGP202417482,1,1,1,1,1.0,0
SGP202417485,1,1,1,1,1.0,0
SGP202417486,1,1,1,1,1.0,0
SGP202417487,1,1,1,1,1.0,0
SGP202417488,1,1,1,1,1.0,0
SGP202417489,1,1,1,1,1.0,0
SGP202417490,1,1,1,1,1.0,0
SGP202417491,1,1,1,1,1.0,0
SGP202417494,1,1,1,1,1.0,0
SGP202417496,1,1,1,1,1.0,0
SGP202417497,1,1,1,1,1.0,0
SGP202417498,1,1,1,1,1.0,0
SGP202417499,1,1,1,1,1.0,0
SGP202417500,1,1,1,1,1.0,0
SGP202417501,1,1,1,1,1.0,0
SGP202417503,1,1,1,1,1.0,0
SGP202417504,1,1,1,1,1.0,0
SGP202417505,1,1,1,1,1.0,0
SGP202417506,1,1,1,1,1.0,0
SGP202417508,1,1,1,1,1.0,0
SGP202417509,1,1,1,1,1.0,0
SGP202417510,1,1,1,1,1.0,0
SGP202417512,1,1,1,1,1.0,0
SGP202417513,1,1,1,1,1.0,0
SGP202417514,1,1,1,1,1.0,0
SGP202417515,1,1,1,1,1.0,0
SGP202417516,1,1,1,1,1.0,0
SGP202417517,1,1,1,1,1.0,0
SGP202417518,1,1,1,1,1.0,0
SGP202417519,1,1,1,1,1.0,0
SGP202417520,1,1,1,1,1.0,0
SGP202417522,1,1,1,1,1.0,0
SGP202417525,1,1,1,1,1.0,0
SGP202417526,1,1,1,1,1.0,0
SGP202417527,1,1,1,1,1.0,0
SGP202417528,1,1,1,1,1.0,0
SGP202417534,1,1,1,1,1.0,0
SGP202417537,1,1,1,1,1.0,0
SGP202417538,1,1,1,1,1.0,0
SGP202417539,1,1,1,1,1.0,0
SGP202417541,1,1,1,1,1.0,0
SGP202417542,1,1,1,1,1.0,0
SGP202417543,1,1,1,1,1.0,0
SGP202417544,1,1,1,1,1.0,0
SGP202417545,1,1,1,1,1.0,0
SGP202417546,1,1,1,1,1.0,0
SGP202417547,1,1,1,1,1.0,0
SGP202417548,1,1,1,1,1.0,0
SGP202417549,1,1,1,1,1.0,0
SGP202417550,1,1,1,1,1.0,0
SGP202417551,1,1,1,1,1.0,0
SGP202417552,1,1,1,1,1.0,0
SGP202417553,1,1,1,1,1.0,0
SGP202417555,1,1,1,1,1.0,0
SGP202417562,1,1,1,1,1.0,0
SGP202417567,1,1,1,1,1.0,0
SGP202417569,1,1,1,1,1.0,0
SGP202417570,1,1,1,1,1.0,0
SGP202417572,1,1,1,1,1.0,0
SGP202417579,1,1,1,1,1.0,0
SGP202417580,1,1,1,1,1.0,0
SGP202417586,1,1,1,1,1.0,0
SGP202417590,1,1,1,1,1.0,0
SGP202417593,1,1,1,1,1.0,0
SGP202417594,1,1,1,1,1.0,0
SGP202417598,1,1,1,1,1.0,0
SGP202417599,1,1,1,1,1.0,0
SGP202417602,1,1,1,1,1.0,0
SGP202417609,1,1,1,1,1.0,0
SGP202417610,1,1,1,1,1.0,0
SGP202417611,1,1,1,1,1.0,0
SGP202417612,1,1,1,1,1.0,0
SGP202417615,1,1,1,1,1.0,0
SGP202417617,1,1,1,1,1.0,0
SGP202417618,1,1,1,1,1.0,0
SGP202417621,1,1,1,1,1.0,0
SGP202417622,1,1,1,1,1.0,0
SGP202417624,1,1,1,1,1.0,0
SGP202417625,1,1,1,1,1.0,0
SGP202417626,1,1,1,1,1.0,0
SGP202417627,1,1,1,1,1.0,0
SGP202417628,1,1,1,1,1.0,0
SGP202417630,1,1,1,1,1.0,0
SGP202417632,1,1,1,1,1.0,0
SGP202417635,1,1,1,1,1.0,0
SGP202417653,1,1,1,1,1.0,0
SGP202417661,1,1,1,1,1.0,0
SGP202417663,1,1,1,1,1.0,0
SGP202417674,1,1,1,1,1.0,0
SGP202417675,1,1,1,1,1.0,0
SGP202417685,1,1,1,1,1.0,0
SGP202417694,1,1,1,1,1.0,0
SGP202417701,1,1,1,1,1.0,0
SGP202417702,1,1,1,1,1.0,0
SGP202417714,1,1,1,1,1.0,0
SGP202417715,1,1,1,1,1.0,0
SGP202417717,1,1,1,1,1.0,0
SGP202417725,1,1,1,1,1.0,0
SGP202417727,1,1,1,1,1.0,0
SGP202417729,1,1,1,1,1.0,0
SGP202417730,1,1,1,1,1.0,0
SGP202417731,1,1,1,1,1.0,0
SGP202417732,1,1,1,1,1.0,0
SGP202417733,1,1,1,1,1.0,0
SGP202417734,1,1,1,1,1.0,0
SGP202417735,1,1,1,1,1.0,0
SGP202417736,1,1,1,1,1.0,0
SGP202417737,1,1,1,1,1.0,0
SGP202417738,1,1,1,1,1.0,0
SGP202417739,1,1,1,1,1.0,0
SGP202417740,1,1,1,1,1.0,0
SGP202417741,1,1,1,1,1.0,0
SGP202417742,1,1,1,1,1.0,0
SGP202417743,1,1,1,1,1.0,0
SGP202417744,1,1,1,1,1.0,0
SGP202417746,1,1,1,1,1.0,0
SGP202417747,1,1,1,1,1.0,0
SGP202417748,1,1,1,1,1.0,0
SGP202417749,1,1,1,1,1.0,0
SGP202417750,1,1,1,1,1.0,0
SGP202417751,1,1,1,1,1.0,0
SGP202417757,1,1,1,1,1.0,0
SGP202417761,1,1,1,1,1.0,0
SGP202417771,1,1,1,1,1.0,0
SGP202417773,1,1,1,1,1.0,0
SGP202417774,1,1,1,1,1.0,0
SGP202417778,1,1,1,1,1.0,0
SGP202417779,1,1,1,1,1.0,0
SGP202417780,1,1,1,1,1.0,0
SGP202417781,1,1,1,1,1.0,0
SGP202417782,1,1,1,1,1.0,0
SGP202417783,1,1,1,1,1.0,0
SGP202417784,1,1,1,1,1.0,0
SGP202417785,1,1,1,1,1.0,0
SGP202417786,1,1,1,1,1.0,0
SGP202417787,1,1,1,1,1.0,0
SGP202417803,1,1,1,1,1.0,0
SGP202417805,1,1,1,1,1.0,0
SGP202417809,1,1,1,1,1.0,0
SGP202417810,1,1,1,1,1.0,0
SGP202417811,1,1,1,1,1.0,0
SGP202417812,1,1,1,1,1.0,0
SGP202417813,1,1,1,1,1.0,0
SGP202417814,1,1,1,1,1.0,0
SGP202417815,1,1,1,1,1.0,0
SGP202417816,1,1,1,1,1.0,0
SGP202417817,1,1,1,1,1.0,0
SGP202417818,1,1,1,1,1.0,0
SGP202417819,1,1,1,1,1.0,0
SGP202417820,1,1,1,1,1.0,0
SGP202417821,1,1,1,1,1.0,0
SGP202417822,1,1,1,1,1.0,0
SGP202417823,1,1,1,1,1.0,0
SGP202417824,1,1,1,1,1.0,0
SGP202417825,1,1,1,1,1.0,0
SGP202417827,1,1,1,1,1.0,0
SGP202417828,1,1,1,1,1.0,0
SGP202417829,1,1,1,1,1.0,0
SGP202417831,1,1,1,1,1.0,0
SGP202417832,1,1,1,1,1.0,0
SGP202417833,1,1,1,1,1.0,0
SGP202417834,1,1,1,1,1.0,0
SGP202417835,1,1,1,1,1.0,0
SGP202417836,1,1,1,1,1.0,0
SGP202417837,1,1,1,1,1.0,0
SGP202417838,1,1,1,1,1.0,0
SGP202417844,1,1,1,1,1.0,0
SGP202417845,1,1,1,1,1.0,0
SGP202417847,1,1,1,1,1.0,0
SGP202417848,1,1,1,1,1.0,0
SGP202417849,1,1,1,1,1.0,0
SGP202417850,1,1,1,1,1.0,0
SGP202417851,1,1,1,1,1.0,0
SGP202417852,1,1,1,1,1.0,0
SGP202417859,1,1,1,1,1.0,0
SGP202417860,1,1,1,1,1.0,0
SGP202417869,1,1,1,1,1.0,0
SGP202417872,1,1,1,1,1.0,0
SGP202417873,1,1,1,1,1.0,0
SGP202417874,1,1,1,1,1.0,0
SGP202417875,1,1,1,1,1.0,0
SGP202417876,1,1,1,1,1.0,0
SGP202417878,1,1,1,1,1.0,0
SGP202417881,1,1,1,1,1.0,0
SGP202417883,1,1,1,1,1.0,0
SGP202417887,1,1,1,1,1.0,0
SGP202417888,1,1,1,1,1.0,0
SGP202417889,1,1,1,1,1.0,0
SGP202417892,1,1,1,1,1.0,0
SGP202417895,1,1,1,1,1.0,0
SGP202417900,1,1,1,1,1.0,0
SGP202417901,1,1,1,1,1.0,0
SGP202417902,1,1,1,1,1.0,0
SGP202417903,1,1,1,1,1.0,0
SGP202417905,1,1,1,1,1.0,0
SGP202417908,1,1,1,1,1.0,0
SGP202417909,1,1,1,1,1.0,0
SGP202417910,1,1,1,1,1.0,0
SGP202417911,1,1,1,1,1.0,0
SGP202417912,1,1,1,1,1.0,0
SGP202417913,1,1,1,1,1.0,0
SGP202417914,1,1,1,1,1.0,0
SGP202417915,1,1,1,1,1.0,0
SGP202417916,1,1,1,1,1.0,0
SGP202417917,1,1,1,1,1.0,0
SGP202417919,1,1,1,1,1.0,0
SGP202417920,1,1,1,1,1.0,0
SGP202417921,1,1,1,1,1.0,0
SGP202417922,1,1,1,1,1.0,0
SGP202417923,1,1,1,1,1.0,0
SGP202417924,1,1,1,1,1.0,0
SGP202417925,1,1,1,1,1.0,0
SGP202417926,1,1,1,1,1.0,0
SGP202417927,1,1,1,1,1.0,0
SGP202417928,1,1,1,1,1.0,0
SGP202417929,1,1,1,1,1.0,0
SGP202417930,1,1,1,1,1.0,0
SGP202417931,1,1,1,1,1.0,0
SGP202417932,1,1,1,1,1.0,0
SGP202417933,1,1,1,1,1.0,0
SGP202417934,1,1,1,1,1.0,0
SGP202417935,1,1,1,1,1.0,0
SGP202417936,1,1,1,1,1.0,0
SGP202417938,1,1,1,1,1.0,0
SGP202417939,1,1,1,1,1.0,0
SGP202417941,1,1,1,1,1.0,0
SGP202417943,1,1,1,1,1.0,0
SGP202417945,1,1,1,1,1.0,0
SGP202417946,1,1,1,1,1.0,0
SGP202417947,1,1,1,1,1.0,0
SGP202417948,1,1,1,1,1.0,0
SGP202417949,1,1,1,1,1.0,0
SGP202417950,1,1,1,1,1.0,0
SGP202417951,1,1,1,1,1.0,0
SGP202417952,1,1,1,1,1.0,0
SGP202417953,1,1,1,1,1.0,0
SGP202417954,1,1,1,1,1.0,0
SGP202417955,1,1,1,1,1.0,0
SGP202417956,1,1,1,1,1.0,0
SGP202417957,1,1,1,1,1.0,0
SGP202417958,1,1,1,1,1.0,0
SGP202417959,1,1,1,1,1.0,0
SGP202417960,1,1,1,1,1.0,0
SGP202417961,1,1,1,1,1.0,0
SGP202417962,1,1,1,1,1.0,0
SGP202417963,1,1,1,1,1.0,0
SGP202417964,1,1,1,1,1.0,0
SGP202417966,1,1,1,1,1.0,0
SGP202417967,1,1,1,1,1.0,0
SGP202417968,1,1,1,1,1.0,0
SGP202417969,1,1,1,1,1.0,0
SGP202417970,1,1,1,1,1.0,0
SGP202417971,1,1,1,1,1.0,0
SGP202417972,1,1,1,1,1.0,0
SGP202417973,1,1,1,1,1.0,0
SGP202417974,1,1,1,1,1.0,0
SGP202417975,1,1,1,1,1.0,0
SGP202417976,1,1,1,1,1.0,0
SGP202417977,1,1,1,1,1.0,0
SGP202417978,1,1,1,1,1.0,0
SGP202417979,1,1,1,1,1.0,0
SGP202417980,1,1,1,1,1.0,0
SGP202417981,1,1,1,1,1.0,0
SGP202417982,1,1,1,1,1.0,0
SGP202417984,1,1,1,1,1.0,0
SGP202417985,1,1,1,1,1.0,0
SGP202417986,1,1,1,1,1.0,0
SGP202417996,1,1,1,1,1.0,0
SGP202417997,1,1,1,1,1.0,0
SGP202417998,1,1,1,1,1.0,0
SGP202418003,1,1,1,1,1.0,0
SGP202418004,1,1,1,1,1.0,0
SGP202418005,1,1,1,1,1.0,0
SGP202418006,1,1,1,1,1.0,0
SGP202418007,1,1,1,1,1.0,0
SGP202418008,1,1,1,1,1.0,0
SGP202418009,1,1,1,1,1.0,0
SGP202418010,1,1,1,1,1.0,0
SGP202418011,1,1,1,1,1.0,0
SGP202418012,1,1,1,1,1.0,0
SGP202418013,1,1,1,1,1.0,0
SGP202418014,1,1,1,1,1.0,0
SGP202418015,1,1,1,1,1.0,0
SGP202418016,1,1,1,1,1.0,0
SGP202418017,1,1,1,1,1.0,0
SGP202418018,1,1,1,1,1.0,0
SGP202418020,1,1,1,1,1.0,0
SGP202418031,1,1,1,1,1.0,0
SGP202418032,1,1,1,1,1.0,0
SGP202418035,1,1,1,1,1.0,0
SGP202418036,1,1,1,1,1.0,0
SGP202418037,1,1,1,1,1.0,0
SGP202418039,1,1,1,1,1.0,0
SGP202418041,1,1,1,1,1.0,0
SGP202418042,1,1,1,1,1.0,0
SGP202418043,1,1,1,1,1.0,0
SGP202418044,1,1,1,1,1.0,0
SGP202418045,1,1,1,1,1.0,0
SGP202418046,1,1,1,1,1.0,0
SGP202418047,1,1,1,1,1.0,0
SGP202418049,1,1,1,1,1.0,0
SGP202418050,1,1,1,1,1.0,0
SGP202418051,1,1,1,1,1.0,0
SGP202418053,1,1,1,1,1.0,0
SGP202418057,1,1,1,1,1.0,0
SGP202418058,1,1,1,1,1.0,0
SGP202418061,1,1,1,1,1.0,0
SGP202418063,1,1,1,1,1.0,0
SGP202418064,1,1,1,1,1.0,0
SGP202418065,1,1,1,1,1.0,0
SGP202418066,1,1,1,1,1.0,0
SGP202418067,1,1,1,1,1.0,0
SGP202418068,1,1,1,1,1.0,0
SGP202418069,1,1,1,1,1.0,0
SGP202418070,1,1,1,1,1.0,0
SGP202418071,1,1,1,1,1.0,0
SGP202418072,1,1,1,1,1.0,0
SGP202418073,1,1,1,1,1.0,0
SGP202418074,1,1,1,1,1.0,0
SGP202418075,1,1,1,1,1.0,0
SGP202418076,1,1,1,1,1.0,0
SGP202418078,1,1,1,1,1.0,0
SGP202418079,1,1,1,1,1.0,0
SGP202418080,1,1,1,1,1.0,0
SGP202418081,1,1,1,1,1.0,0
SGP202418082,1,1,1,1,1.0,0
SGP202418083,1,1,1,1,1.0,0
SGP202418084,1,1,1,1,1.0,0
SGP202418085,1,1,1,1,1.0,0
SGP202418086,1,1,1,1,1.0,0
SGP202418087,1,1,1,1,1.0,0
SGP202418088,1,1,1,1,1.0,0
SGP202418089,1,1,1,1,1.0,0
SGP202418090,1,1,1,1,1.0,0
SGP202418091,1,1,1,1,1.0,0
SGP202418092,1,1,1,1,1.0,0
SGP202418093,1,1,1,1,1.0,0
SGP202418094,1,1,1,1,1.0,0
SGP202418095,1,1,1,1,1.0,0
SGP202418096,1,1,1,1,1.0,0
SGP202418097,1,1,1,1,1.0,0
SGP202418098,1,1,1,1,1.0,0
SGP202418099,1,1,1,1,1.0,0
SGP202418100,1,1,1,1,1.0,0
SGP202418101,1,1,1,1,1.0,0
SGP202418102,1,1,1,1,1.0,0
SGP202418103,1,1,1,1,1.0,0
SGP202418104,1,1,1,1,1.0,0
SGP202418105,1,1,1,1,1.0,0
SGP202418113,1,1,1,1,1.0,0
SGP202418114,1,1,1,1,1.0,0
SGP202418115,1,1,1,1,1.0,0
SGP202418118,1,1,1,1,1.0,0
SGP202418119,1,1,1,1,1.0,0
SGP202418123,1,1,1,1,1.0,0
SGP202418127,1,1,1,1,1.0,0
SGP202418128,1,1,1,1,1.0,0
SGP202418129,1,1,1,1,1.0,0
SGP202418130,1,1,1,1,1.0,0
SGP202418131,1,1,1,1,1.0,0
SGP202418132,1,1,1,1,1.0,0
SGP202418134,1,1,1,1,1.0,0
SGP202418146,1,1,1,1,1.0,0
SGP202418147,1,1,1,1,1.0,0
SGP202418149,1,1,1,1,1.0,0
SGP202418150,1,1,1,1,1.0,0
SGP202418151,1,1,1,1,1.0,0
SGP202418152,1,1,1,1,1.0,0
SGP202418153,1,1,1,1,1.0,0
SGP202418154,1,1,1,1,1.0,0
SGP202418155,1,1,1,1,1.0,0
SGP202418156,1,1,1,1,1.0,0
SGP202418157,1,1,1,1,1.0,0
SGP202418158,1,1,1,1,1.0,0
SGP202418159,1,1,1,1,1.0,0
SGP202418160,1,1,1,1,1.0,0
SGP202418165,1,1,1,1,1.0,0
SGP202418166,1,1,1,1,1.0,0
SGP202418172,1,1,1,1,1.0,0
SGP202418176,1,1,1,1,1.0,0
SGP202418177,1,1,1,1,1.0,0
SGP202418178,1,1,1,1,1.0,0
SGP202418183,1,1,1,1,1.0,0
SGP202418185,1,1,1,1,1.0,0
SGP202418188,1,1,1,1,1.0,0
SGP202418190,1,1,1,1,1.0,0
SGP202418191,1,1,1,1,1.0,0
SGP202418211,1,1,1,1,1.0,0
SGP202418212,1,1,1,1,1.0,0
SGP202418215,1,1,1,1,1.0,0
SGP202418221,1,1,1,1,1.0,0
SGP202418231,1,1,1,1,1.0,0
SGP202418236,1,1,1,1,1.0,0
SGP202418245,1,1,1,1,1.0,0
SGP202418246,1,1,1,1,1.0,0
SGP202418247,1,1,1,1,1.0,0
SGP202418249,1,1,1,1,1.0,0
SGP202418251,1,1,1,1,1.0,0
SGP202418252,1,1,1,1,1.0,0
SGP202418257,1,1,1,1,1.0,0
SGP202418260,1,1,1,1,1.0,0
SGP202418261,1,1,1,1,1.0,0
SGP202418263,1,1,1,1,1.0,0
SGP202418264,1,1,1,1,1.0,0
SGP202418265,1,1,1,1,1.0,0
SGP202418270,1,1,1,1,1.0,0
SGP202418272,1,1,1,1,1.0,0
SGP202418276,1,1,1,1,1.0,0
SGP202418279,1,1,1,1,1.0,0
SGP202418284,1,1,1,1,1.0,0
SGP202418289,1,1,1,1,1.0,0
SGP202418300,1,1,1,1,1.0,0
SGP202418303,1,1,1,1,1.0,0
SGP202418309,1,1,1,1,1.0,0
SGP202418312,1,1,1,1,1.0,0
SGP202418314,1,1,1,1,1.0,0
SGP202418315,1,1,1,1,1.0,0
SGP202418316,1,1,1,1,1.0,0
SGP202418317,1,1,1,1,1.0,0
SGP202418318,1,1,1,1,1.0,0
SGP202418319,1,1,1,1,1.0,0
SGP202418320,1,1,1,1,1.0,0
SGP202418321,1,1,1,1,1.0,0
SGP202418322,1,1,1,1,1.0,0
SGP202418323,1,1,1,1,1.0,0
SGP202418324,1,1,1,1,1.0,0
SGP202418325,1,1,1,1,1.0,0
SGP202418327,1,1,1,1,1.0,0
SGP202418328,1,1,1,1,1.0,0
SGP202418329,1,1,1,1,1.0,0
SGP202418330,1,1,1,1,1.0,0
SGP202418331,1,1,1,1,1.0,0
SGP202418332,1,1,1,1,1.0,0
SGP202418333,1,1,1,1,1.0,0
SGP202418334,1,1,1,1,1.0,0
SGP202418335,1,1,1,1,1.0,0
SGP202418336,1,1,1,1,1.0,0
SGP202418337,1,1,1,1,1.0,0
SGP202418338,1,1,1,1,1.0,0
SGP202418339,1,1,1,1,1.0,0
SGP202418340,1,1,1,1,1.0,0
SGP202418341,1,1,1,1,1.0,0
SGP202418342,1,1,1,1,1.0,0
SGP202418343,1,1,1,1,1.0,0
SGP202418344,1,1,1,1,1.0,0
SGP202418345,1,1,1,1,1.0,0
SGP202418346,1,1,1,1,1.0,0
SGP202418347,1,1,1,1,1.0,0
SGP202418348,1,1,1,1,1.0,0
SGP202418349,1,1,1,1,1.0,0
SGP202418350,1,1,1,1,1.0,0
SGP202418351,1,1,1,1,1.0,0
SGP202418352,1,1,1,1,1.0,0
SGP202418353,1,1,1,1,1.0,0
SGP202418354,1,1,1,1,1.0,0
SGP202418355,1,1,1,1,1.0,0
SGP202418356,1,1,1,1,1.0,0
SGP202418357,1,1,1,1,1.0,0
SGP202418358,1,1,1,1,1.0,0
SGP202418359,1,1,1,1,1.0,0
SGP202418360,1,1,1,1,1.0,0
SGP202418361,1,1,1,1,1.0,0
SGP202418362,1,1,1,1,1.0,0
SGP202418363,1,1,1,1,1.0,0
SGP202418364,1,1,1,1,1.0,0
SGP202418365,1,1,1,1,1.0,0
SGP202418366,1,1,1,1,1.0,0
SGP202418367,1,1,1,1,1.0,0
SGP202418368,1,1,1,1,1.0,0
SGP202418369,1,1,1,1,1.0,0
SGP202418370,1,1,1,1,1.0,0
SGP202418371,1,1,1,1,1.0,0
SGP202418372,1,1,1,1,1.0,0
SGP202418373,1,1,1,1,1.0,0
SGP202418374,1,1,1,1,1.0,0
SGP202418375,1,1,1,1,1.0,0
SGP202418376,1,1,1,1,1.0,0
SGP202418377,1,1,1,1,1.0,0
SGP202418378,1,1,1,1,1.0,0
SGP202418379,1,1,1,1,1.0,0
SGP202418380,1,1,1,1,1.0,0
SGP202418381,1,1,1,1,1.0,0
SGP202418382,1,1,1,1,1.0,0
SGP202418383,1,1,1,1,1.0,0
SGP202418384,1,1,1,1,1.0,0
SGP202418385,1,1,1,1,1.0,0
SGP202418386,1,1,1,1,1.0,0
SGP202418387,1,1,1,1,1.0,0
SGP202418388,1,1,1,1,1.0,0
SGP202418389,1,1,1,1,1.0,0
SGP202418390,1,1,1,1,1.0,0
SGP202418391,1,1,1,1,1.0,0
SGP202418392,1,1,1,1,1.0,0
SGP202418394,1,1,1,1,1.0,0
SGP202418395,1,1,1,1,1.0,0
SGP202418396,1,1,1,1,1.0,0
SGP202418397,1,1,1,1,1.0,0
SGP202418398,1,1,1,1,1.0,0
SGP202418399,1,1,1,1,1.0,0
SGP202418400,1,1,1,1,1.0,0
SGP202418401,1,1,1,1,1.0,0
SGP202418402,1,1,1,1,1.0,0
SGP202418403,1,1,1,1,1.0,0
SGP202418404,1,1,1,1,1.0,0
SGP202418405,1,1,1,1,1.0,0
SGP202418406,1,1,1,1,1.0,0
SGP202418407,1,1,1,1,1.0,0
SGP202418408,1,1,1,1,1.0,0
SGP202418409,1,1,1,1,1.0,0
SGP202418410,1,1,1,1,1.0,0
SGP202418411,1,1,1,1,1.0,0
SGP202418412,1,1,1,1,1.0,0
SGP202418413,1,1,1,1,1.0,0
SGP202418414,1,1,1,1,1.0,0
SGP202418415,1,1,1,1,1.0,0
SGP202418416,1,1,1,1,1.0,0
